http://forum.guitarplayer.ru/index.php?topic=219514.0	Terravill	" итак, камрады, периодические вопросы начального уровня от форумчан, каcающиеся базовой настройки инструмента, сподвигли меня на небольшое обобщение информации из интернета и своего личного опыта, возможно кому-то пригодится... сразу же попробуем составить приблизительный план, по которому придется действовать: 1. первым делом нам нужно снять старые струны (в этом деле неплохим помощником может стать вот такой девайс: **IMAGE** стоит копейки, дефицитом не является, очень полезен в хозяйстве) я, обычно, для ускорения процесса просто перекусываю струны кусачками тк после замены старые струны не храню **IMAGE** . 2. пришло время заняться колками: нам требуется удостовериться в том, что все болты и втулки, которые участвуют в креплении колков к голове грифа затянуты максимально плотно, так же на стратообразных и суперстратах вы можете встретить направляющие для струн (ритейнеры) которые тоже нуждаются в проверке плотности крепления. **IMAGE** 3. на этом этапе я обычно очищаю накладку грифа и пропитываю ее лимонным маслом (есть масса средств для этого процесса и все они имеют инструкцию). ВНИМАНИЕ: если у вас кленовая накладка покрытая лаком - уход производится только лимонным маслом, если не лакированная специальным воском. Эбони и палисандр хорошо очищаются данлоповскими комплектами по уходу. 4. устанавливаем струны: если у вас обычные, не локовые (не замковые) колки несколько рекомендаций - для ускорения процесса и удобства накручивать струны можно с помощью девайса из первого пункта, струна должна накручиваться равномерно без нахлестов и образования второго намотанного слоя **IMAGE** для тонких струн нормально наличие не более 5 витков, для толстых не более 3. Также для не локовых колков можно использовать небольшую хитрость - так называемый ""замок"" выглядит вот так: **IMAGE** для локовых колков обратитесь к инструкции по эксплуатации вашего производителя. Я, на данном, этапе обычно не настраиваю до нужной ноты а просто немного подтягиваю струны. 5. настраиваем прогиб грифа: простейший способ проверить правильно ли настроен анкер на вашей гитаре это зажать 6-ю струну на середине первого лада и на середине лада, который находится на месте крепления грифа к деке **IMAGE** и проверить высоту струны над 7-м ладом (металлический лад), если струна лежит на нем, то у вас либо идеально прямой гриф либо обратный прогиб и требуется ослабление анкера. Ослабление выполняется поворотом гайки анкерного стержня против часовой стрелки, нужно быть аккуратным и за раз не поворачивать более чем на 1/4 оборота, нормальный прогиб над 7-м ладом около 0,2-0,4мм (именно миллиметры, очень маленький зазор). Если зазор над 7-м ладом превышает 0,5 мм - нужно наоборот затянуть анкер: те закрутить гайку по часовой стрелке с теми же рекомендациями по осторожности **IMAGE** **IMAGE** так же вам нужно быть морально готовым к тому, что некоторые гитары предполагают настройку прогиба только при снятом грифе и его настроить можно со старыми струнами (не очень подходящий вариант при замене калибра): **IMAGE** так же необходимо иметь подходящий для настройки вашего анкера ключ (часто идет в комплекте) 6. регулируем высоту струн: тут все зависит только от ваших предпочтений, но определенной рекомендацией является высота 1,5мм для 1-й струны над 12-м ладом и 2мм для 6-й. Я настраиваю таким образом, что над 12 ладом у меня под 6-й струной проходит жесткий медиатор (1,14-1,4мм). Регулировка производится ослаблением или ноборот закручиванием винтов, зависит от вашего типа бриджа: например на ТоМе закручивая болты мы его опускаем, а на стратовском бридже закручивая винты мы приподнимаем седла. 7. окончательная настройка инструмента и настройка мензуры: если вы на предыдущих этапах не настроили еще инструмент в нужный вам строй, то сейчас самое время для этого:) я рекомендую несколько минут уделить ""протяжке"" струн (поделать несколько минут сильные бэнды на каждой струне, для скорейшего их натяжения) когда инструмент настроен приступаем к настройке мензуры. Для этого настраиваем открытую струну (стрелка тюнера точно посередине), затем прижимаем на 12 ладу (для более точной настройки первых 3-х струн можно прижимать и дальше 12 лада) и сравниваем показания тюнера **IMAGE** если стрелка находится посередине - у вас идеально настроенная струна. Если на открытой струне стрелка находится на середине а на прижатой на 12 ладу на несколько центов левее - вам нужно укоротить струну: для этого немного передвигаем седло влево: **IMAGE** на примере ТоМа **IMAGE** Если при зажатой на 12 ладу струне стрелка на тюнере отклоняется вправо - удлиняем струну, т.е. производим обратный описанному в предыдущем абзаце процесс и передвигаем седло вправо. Настройка тремоло Floyd Rose (нажмите чтобы показать/спрятать) Полезная статья от Commerce (нажмите чтобы показать/спрятать) Ролик от Deus.softweb.ru позже подредактирую (нажмите чтобы показать/спрятать) http://forum.guitarplayer.ru/index.php?PHPSESSID=ch70ediuv3rkkk0ng4fgm8ndr5&amp;action=dlattach;topic=219514.0;attach=566403 <img align= USA_Owners_Manual.pdf (611.14 КБ - загружено 662 раз.) (нажмите чтобы показать/спрятать) "	True	False	0	5
http://forum.guitarplayer.ru/index.php?topic=219514.0	Unearth	 Думаю статья окажется полезной, так как в разделе beginer часто задают вопросы о настройке гитары. Спасибо за статью. 	False	False	1	0
http://forum.guitarplayer.ru/index.php?topic=219514.0	kinoman	 Статья полезная, но тем ,кто спршивает про описываемые в ней действия она не поможет, потому как это все имееется в гугле в первых ссылках ,и если они не нашли это там, то не увидят\найдут это на форуме. 	False	False	0	0
http://forum.guitarplayer.ru/index.php?topic=219514.0	infusion	 в гугле кстатт реально проще что-то найти 	False	False	0	0
http://forum.guitarplayer.ru/index.php?topic=219514.0	Terravill	 ну я опирался на то что гитарный форум и нет статьи о настройке гитары **IMAGE** гугл хорошо, но тут статья точно должна быть, просто щас на работе отвлекаюсь сильно потом попробую максимально доступно все донести, пока план набросал ... и добавил: Цитата: kinoman от Ноября 07, 2011, 15:46:15 не увидят\найдут это на форуме. может прикрепят **IMAGE** 	True	False	0	0
http://forum.guitarplayer.ru/index.php?topic=219514.0	andrei_kob	 прикрепят, прикрепят! - прикрепил и +1 за труды! скоро соорудим наш FAQ и поэтому необходимости в стольких прикрепленных темах не будет **IMAGE** ну а пока... 	True	False	1	0
http://forum.guitarplayer.ru/index.php?topic=219514.0	Terravill	 andrei_kob, о, пасиба **IMAGE** 2 ALL, народ, поделитесь инфой простыми словами по настройке флойда, я ни разу его не настраивал **IMAGE** дальше добавлю картинки по всем видам бриджей. и стрелочки нарисую что куда двигать **IMAGE** 	True	False	0	1
http://forum.guitarplayer.ru/index.php?topic=219514.0	LinX	 Terravill, Если уж пошла такая пьянка писать полную статью, можно расписать про каждый тип накладки, лимонное масло вроде не всем подходит. Про прогиб не совсем понятно, если это расстояние от лада до струны(.2-.4мм) то как то мало, у меня например ровно 2 мм. 	False	False	0	1
http://forum.guitarplayer.ru/index.php?topic=219514.0	Terravill	 LinX, про пропитку добавлю, про прогиб: ты точно по инструкции делаешь? струну зажимаешь? что-то многовато 2мм **IMAGE** 	True	False	0	1
http://forum.guitarplayer.ru/index.php?topic=219514.0	LinX	 Цитата: Terravill от Ноября 08, 2011, 20:03:26 LinX, про пропитку добавлю, про прогиб: ты точно по инструкции делаешь? струну зажимаешь? что-то многовато 2мм **IMAGE** ну да мой косяк **IMAGE** я про высоту струн почему то подумал, а не про прогиб. 	True	False	0	1
